20 13 13 -85 -1 20 13 13 20 -1 -85 6 13 -8 13 13 -8 13 -1 20 -1 20 -85 27 6 27 13 20 -1 -85 20 -1 20 6 27 6 13 -85 -1 20 20 -1 20 6 27 6 13 -8 13 -1 20 -1 -1 -85 -1 6
-3 -3 4 4 4 4 4 -94 11 11 11 11 11 11 11 18 18 18 18 18 -87 -3 4 4 4 4 4 4 4 4 11 11 11 11 -94 11 11 11 11 -94 18 18 18 18 18 18 -17 -17 18 -17 18 18 -115 25 25 25
4 -3 -3 4 -3 11 4 4 11 4 -87 -3 4 -3 11 4 -3 11 4 18 11 11 11 18 -94 25 4 11 4 -87 11 4 18 11 25 18 11 -87 11 25 18 11 25 18 32 25 11 4 18 11 25 18 -24 -115 -17 -10
4 4 11 11 11 4 4 11 -94 11 4 11 11 11 -101 18 18 11 18 11 11 4 11 11 -94 4 11 11 11 4 18 18 -94 18 11 11 11 11 11 4 18 18 11 18 11 11 -17 -17 11 -17 11 11 -115 18 18 18
-3 -94 4 11 11 11 4 -3 4 4 4 11 18 18 18 11 11 11 18 18 -87 4 -3 4 4 4 11 18 18 18 11 11 11 18 -87 18 4 11 11 -94 4 4 4 11 11 11 -17 -17 18 -10 25 25 -122 18 18 25
9 16 16 -89 9 9 9 9 9 2 2 -89 16 9 9 16 9 9 9 9 2 -124 16 16 9 -26 23 23 16 -19 23 16 16 16 16 9 16 16 9 -26 16 9 9 9 9 2 23 16 16 16 16 9 -124 -19 -26 -26
-101 11 -3 11 11 11 11 -3 11 11 11 4 -87 18 18 4 4 4 18 18 18 11 -3 11 11 11 4 18 -17 -17 4 4 4 18 18 -17 4 18 18 18 4 4 4 -87 18 18 11 11 11 25 25 -115 11 -94 11 25
4 11 18 -87 11 18 4 11 11 -101 11 -87 18 11 18 25 18 25 18 25 18 -3 4 4 -3 4 11 11 4 -94 18 11 18 11 18 11 4 4 -3 4 11 4 11 4 11 4 18 11 18 11 18 11 -17 -115 -17 -17
6 13 13 6 6 6 13 13 6 6 6 20 -92 13 13 13 13 -92 6 6 6 -92 13 6 6 6 20 13 13 13 -92 13 13 6 6 6 20 13 13 13 13 -92 13 6 6 6 20 20 20 13 13 -92 13 13 13 6
-1 6 -1 -1 6 6 6 -1 -1 6 6 6 6 13 13 -1 6 6 6 6 -92 13 6 6 -92 13 13 13 20 -85 6 13 13 13 13 20 13 -92 20 20 6 13 13 13 13 20 13 -85 20 20 20 27 13 -92 20 20
18 18 18 -87 18 25 18 18 18 -122 -10 -87 18 18 25 18 18 25 18 25 -10 4 4 4 4 11 4 4 4 -94 4 4 11 4 11 11 4 4 4 11 4 4 11 4 11 -24 4 4 11 4 11 11 4 -94 11 11
30 -117 23 23 23 -12 23 -117 -12 23 23 16 16 16 -19 -19 16 16 16 16 16 16 16 16 -89 16 9 9 9 -26 9 9 9 9 9 9 9 9 9 9 -26 9 9 9 9 9 2 2 2 2 2 2 2 2 2 -103
13 20 -99 6 20 20 13 -1 -1 13 13 6 -99 20 20 -8 6 6 6 6 20 -8 13 13 -8 -8 20 20 -106 -1 6 20 20 20 20 -1 13 13 -8 -8 -1 13 13 13 13 -113 6 20 20 20 20 -1 6 -99 20 20
2 16 16 -89 2 23 2 2 2 -12 9 -89 16 2 23 16 2 23 2 23 9 -26 9 9 -5 -19 23 23 9 -110 23 9 30 9 30 16 9 9 -5 -19 9 -5 16 -5 16 2 23 9 30 9 30 16 -26 -110 -19 -19
4 4 11 -94 11 4 4 11 11 11 4 11 11 -94 4 18 18 11 18 11 11 4 11 11 -94 4 11 11 11 4 18 18 11 18 11 11 -94 11 11 4 18 18 11 18 11 11 18 18 11 18 11 11 -10 -122 -17 -17
13 27 6 -99 20 13 20 -1 -1 13 6 -92 13 27 20 -8 6 -1 6 -1 13 -106 13 13 -8 -15 27 27 6 -1 6 20 13 20 13 -8 20 20 -1 -8 -1 13 6 13 6 -15 13 27 20 27 20 -106 -99 -1 13 13
16 9 9 9 9 9 16 16 16 -89 16 9 9 9 -96 -12 9 9 9 9 9 16 16 16 16 -89 9 9 -96 9 -12 9 9 9 9 9 16 16 16 16 -110 16 16 16 16 16 -12 9 9 9 9 9 -12 -12 9 9
27 -85 13 13 20 27 20 -92 13 20 27 6 6 13 20 -1 6 13 6 13 -85 20 13 13 -85 27 6 6 13 20 -1 6 13 6 -92 20 6 6 13 -85 -1 6 13 6 13 20 -8 -1 6 -1 6 13 -8 -1 6 6
4 4 11 -87 -3 11 -3 4 11 -10 4 4 11 -10 4 18 -3 11 4 18 -3 11 -87 25 4 18 18 25 4 -87 32 11 25 18 32 11 11 -87 -3 11 25 4 18 11 25 4 25 4 18 11 25 4 -17 -108 -24 -17
13 20 13 -92 13 13 13 6 6 6 6 13 13 -92 13 6 6 6 6 6 6 20 13 13 -92 13 20 20 20 -85 13 13 13 13 13 13 -92 13 13 13 6 6 6 6 6 6 13 13 13 13 13 13 6 -99 6 6
18 11 4 -87 11 18 11 4 18 11 -87 -3 11 4 11 4 -3 4 11 18 11 18 11 25 -87 25 4 18 11 -87 11 4 11 18 25 18 4 -87 11 18 11 4 11 18 25 18 4 -3 4 11 18 11 -31 -24 -31 -17
13 20 6 -99 13 27 -8 13 13 -15 -1 20 20 -8 -99 6 13 27 13 27 -1 13 -1 -1 6 20 -99 6 13 27 -8 -1 13 -1 13 20 13 13 -15 -1 -1 6 20 6 20 -113 6 13 27 13 27 -1 -1 -92 20 20
11 4 4 4 11 11 11 -94 11 18 18 4 4 11 11 4 11 11 11 11 -87 11 11 11 -87 18 4 4 11 11 4 11 11 11 -94 18 11 11 18 -87 11 18 18 18 18 25 -31 -24 11 -24 11 18 -24 11 18 18
9 9 -96 16 23 9 2 2 9 16 2 2 -96 16 2 9 16 2 23 9 16 9 9 16 23 9 9 16 -12 -26 16 23 9 30 16 -117 2 9 16 2 -26 -19 2 -117 9 16 9 16 2 23 9 -19 -12 9 16 23
9 -26 16 9 16 -19 9 -89 9 16 16 16 9 16 -124 16 23 23 16 16 23 2 9 2 -96 9 9 2 9 -26 9 16 16 9 9 16 9 2 9 9 9 16 16 9 9 16 9 16 16 9 9 16 -124 -19 -12 -19
18 25 18 -87 18 18 18 11 11 -94 11 -87 18 18 18 11 11 11 11 11 11 -17 11 11 11 -24 18 18 18 -122 11 11 11 11 11 11 11 11 11 -24 4 4 4 4 4 4 11 11 11 11 11 11 -101 4 4 4
9 2 16 -96 23 16 -5 -26 2 -19 9 2 -5 9 2 9 -12 16 16 9 23 2 16 9 23 16 9 2 -19 -26 16 30 23 23 16 -110 2 -5 9 2 9 -117 16 16 9 23 2 16 9 9 2 -19 23 -89 30 23
17 10 3 10 10 10 24 17 24 -11 -11 10 -88 17 17 10 10 10 17 17 -123 -95 3 10 10 10 -4 3 3 3 -4 -4 -4 3 3 3 10 17 17 17 -95 10 10 17 17 -18 3 3 3 10 10 10 3 3 3 10
10 -88 3 3 17 10 17 3 3 17 10 10 10 24 17 -4 10 3 10 3 -88 17 3 3 -88 10 10 10 24 17 -4 10 3 10 3 17 10 10 24 -88 -4 10 3 10 3 17 -32 -18 10 -18 10 24 -32 -4 10 10
6 -1 6 6 13 6 6 13 13 -15 -127 6 6 13 6 -8 20 13 20 13 -15 -1 6 6 13 6 -1 -1 -99 -1 -15 13 6 13 6 13 6 6 13 6 -8 20 13 20 13 -15 -15 13 6 13 6 13 -106 -8 20 20
10 24 10 -95 17 24 10 -4 -4 3 10 -95 10 17 24 -4 3 10 3 10 17 -11 10 10 -18 -11 24 24 -39 -32 10 17 24 17 24 -39 10 10 -18 -11 -4 3 10 3 10 -18 10 17 24 17 24 -39 3 -95 17 17
