8 82 3993 7024
48 176 187 689
150 178 5269 9064
199 851 1280 1365
163 201 915 1109
8 685 748 942 1909
166 193 7751 12084
24 192 655 7570
157 686 3142 4794
179 203 1165 5876
24 1060 1400 2016
15 171 204 3302
8 201 929 1333
156 198 200 3297
8 148 749 2254
868 1918 3857 7128 12907
105 133 156 4510
46 77 170 770
920 1255 1927 3425
3 185 1236 1280
3 170 857 3523
46 199 1094 2060
24 46 3420 9202
3 20 703 1443
33 203 868 1350
77 173 203 5125
20 105 1109 3523 9202
63 137 148 204
15 49 536 703 2179
82 205 915 4483
1 639 686 1908
24 105 943 1109
3 76 157 7225
199 1099 1109 3295
20 157 179 1449
3 8 33 35
162 195 751 4167
15 167 770 2707
64 175 1015 4804
15 770 1538 2302
24 88 940 1383
174 200 7839 12117
3 6 865 2105
208 1109 1280 9202
24 103 2485 3295
103 203 915 3295
49 157 179 208
35 184 2609 8492
9 148 686 878
24 163 800 2752
173 203 1449 9202
84 163 1031 1099
159 1660 2980 11092
33 157 749 3579
27 144 1432 1588
169 915 2485 5125
170 199 1280 3523
68 179 201 925
157 1109 3418 9202
24 179 1034 1109
105 167 779 1445
20 94 751 9999
63 157 194 197
8 68 114 3898
76 195 355 929
643 871 3397 12784
103 194 2108 9202
208 1918 3420 5125
49 185 668 2120
8 16 1280 5026
24 183 1325 10273
167 204 871 3537
46 884 7128 12907
103 157 185 1236
784 1021 1280 1660
15 49 84 1031
94 163 2431 10420
162 166 195 5036
82 105 1334 3824
186 871 3537 5036
24 162 1043 7921
208 703 1280 2105
206 770 4104 5872
157 749 3418 5125
63 157 197 2830
190 192 686 2227
199 1918 3420 5125
169 200 1041 1569
15 49 1683 5125
179 751 1286 3908
49 208 749 2179
157 197 993 10420
103 164 4040 6337
76 179 203 4651
46 884 1437 2060
49 103 1280 3420
199 2060 3420 9229
76 179 195 4651
103 205 836 915
8 33 105 1445
44 162 195 5036
64 129 162 4804
74 183 386 2173
157 749 1280 7609
192 1000 1050 2485
103 156 1921 5125
24 767 1280 3420
82 179 201 4965
208 1034 1123 2105
105 162 204 1109
82 163 1109 7849
24 163 192 2485
24 185 1449 9202
162 200 512 2868
15 20 49 703 793
961 1537 2239 2822
84 162 1283 3981
42 103 203 703
203 2105 3523 7543
20 24 1099 1383
84 162 163 1690
20 173 201 1109
35 643 988 1109
179 201 929 2105
3 8 1152 6296
35 157 195 2239
56 200 821 4645
176 797 943 1908
56 205 716 1031
49 103 179 4013
192 990 2431 2822
208 868 913 1383
190 686 1060 1254
192 915 2105 5125 9202
35 185 2239 2822
46 196 694 3420
157 179 2357 4436
157 179 777 1226
15 836 1109 1385
24 63 920 7849
157 184 1043 1409
15 24 1034 1389
8 106 882 2726
707 1031 2122 2176
162 190 204 4167
103 169 686 5125
1034 2105 3523 5168
836 1021 1109 9202
179 1280 3420 9202
24 202 206 860
3 8 1409 5207
15 793 1389 1683
8 35 643 7953 11568
15 84 920 1099
24 105 167 918
194 198 206 797
103 157 749 3574
24 49 185 836
103 179 192 749
182 186 2757 3318
24 103 1109 1385
48 148 175 5125
210 1043 1160 4794
24 770 1383 4660
63 194 1209 9139
133 928 1150 1823 3071
105 157 179 7024
24 27 3259 4794
15 105 797 4915
185 203 836 1449
157 169 749 1569
184 204 1409 5036
46 157 199 2980
33 189 1047 1160
164 765 1123 7543
20 185 703 836
157 199 1280 8677
24 209 836 1449
157 203 1123 7543
80 176 179 2179
63 1540 5126 9720
8 24 148 1043
157 160 178 4830
836 2105 2179 9202
82 1109 2532 12951
157 199 868 5125
46 686 1094 7474
63 82 177 1171
8 88 157 169
3 20 2105 4651
87 157 915 4013
53 105 169 189
179 836 3265 5071
3 159 166 9860
63 194 965 3295
162 1626 4167 14029
103 169 201 5125
157 203 2105 9202
46 206 1538 8677
162 1535 3908 12126
74 190 821 4609
34 172 190 2050
194 208 797 1109
184 871 1303 2717
24 208 749 1383
23 191 208 5126
24 836 1050 1773
23 191 208 1540
208 851 882 4078
88 105 707 1383
157 205 2431 3908
198 643 3397 12784
185 196 1660 3469
133 198 200 4578
33 203 3523 9345
84 179 205 703
8 133 1160 4609
162 797 920 1908
3 106 882 925
49 770 1365 1660
194 920 1031 7849
105 170 777 9343
1021 1109 5125 9202
82 159 184 643
82 655 836 4665
103 1560 2485 3295 10420
46 49 192 1021
3 49 157 175
46 1530 9769 11196
95 194 988 1160
79 103 194 915
46 943 1908 5125 8677
8 17 133 2823
103 157 836 1109
162 176 2431 7849
163 209 1139 2485
46 809 868 1918 2406
8 24 749 10021
159 163 957 1099
49 208 1021 3420
24 183 208 749
3 157 195 5168
208 913 1383 5125
179 194 1280 7024
24 208 1007 3420
15 88 208 797
172 208 703 2105
3 157 203 1280
29 192 196 2233
171 915 1383 8677
20 836 2105 5876
63 191 1540 9720
157 168 169 7953
15 919 1607 2179
203 868 915 1280
201 1109 9703 12126
179 1123 2105 12570
10 957 1099 7683
157 205 915 1537
49 205 836 1209
155 169 1021 1329
8 133 156 686
103 703 1280 7539
24 206 1109 7702
63 197 1533 4804
170 703 1123 12570
49 179 1560 4436
169 176 188 4510
8 156 201 1280
166 184 643 871
20 24 1109 1449
148 988 1109 4794
204 1517 2201 3326
88 157 686 915
95 162 173 4609
105 206 2793 4525
163 197 965 14249
105 189 1569 4660
82 193 205 920
15 78 919 1607
46 770 1538 11092
63 194 2485 10420
103 1280 4924 7543
157 176 179 6205
9 182 195 683
63 175 993 10420
157 751 3908 6205
185 836 2239 2822
162 163 797 7849
82 159 184 1236
175 206 1639 12385
133 200 988 2823
15 24 1385 7849
20 24 163 1325
195 683 1517 2757
156 178 689 2281
167 204 871 8492
82 157 678 4613
157 179 183 774
203 749 836 1582
8 198 943 4576 5821
15 205 836 3295
82 851 1236 3823
46 163 170 1530
170 694 1236 1280
1109 2431 3908 12126
157 865 1236 2105
35 185 1024 2822
703 836 1379 1449
15 82 204 2179
15 836 1379 1449
190 204 1517 12084
157 178 1280 5125
15 918 1280 5125 9718
20 1034 1109 2105
24 162 194 9721
76 203 2105 4651
24 2431 4794 6609
15 88 797 943
703 774 3523 7543
20 33 49 119
208 2060 3420 9229
199 857 1383 3523
170 1123 3993 12570
24 28 63 2179
204 1045 1443 3589
97 133 645 2823
20 1034 5125 9202
46 49 168 2105
24 175 194 1540
163 965 2839 14249
5 105 2124 4660
63 81 3297 9702
163 204 836 1449
63 836 2431 2822
63 162 206 1639
28 178 192 4717
63 82 194 206
179 203 1891 2105
194 199 2108 13210
8 868 2956 7128
24 192 836 975
105 770 2980 3922 11092
157 199 1109 9202
749 836 1325 1449
1 639 788 1160
163 205 2122 9199
194 1533 2830 3295
20 1383 3523 5168
157 179 925 1269
157 195 1639 12385
3 103 915 1236
162 204 920 8683
157 749 2485 4830
199 643 1280 1660
20 157 915 925
203 915 2105 3420
53 105 133 797
24 173 1007 3420
24 88 797 1109
159 184 871 3537
20 63 839 1205
3 44 162 3537
20 185 836 969
24 194 208 918
49 172 208 2105
63 1031 3301 7843
46 179 1660 2656
8 148 686 1540
103 157 175 1236
20 210 976 1569
173 749 1168 2808
208 1034 1683 5125
162 1255 1927 7194
169 686 1918 5125
163 196 201 2774
46 770 943 8677
77 1021 1660 4104
10 201 751 2431
8 82 105 2717
48 194 201 4346
13 186 907 3318
210 836 1000 2485
162 920 1109 7453
836 1139 1479 9322
88 176 689 4510
105 920 1927 3425
162 205 3295 14249
162 192 205 13944
189 201 2616 5077
46 157 182 12907
5 918 2124 3922
179 203 749 1449
35 82 925 7635
81 204 920 1031
27 35 751 4794
68 189 942 2726
49 185 777 2105
8 643 3537 5207 7976
24 68 1635 5071
192 203 386 1031
84 163 920 1031
133 176 1109 4794
179 194 3908 4651
190 204 2201 12084
15 44 166 1280
24 185 203 749
24 194 703 797
179 779 1278 3523
35 184 4968 7191
44 159 678 11621
686 749 1168 8028
176 194 1385 7849
199 943 5125 8677
103 179 857 1280
49 179 2105 12570
49 157 915 1383
203 913 3420 5125
87 179 2105 12570
15 839 1196 1536
137 148 204 836
201 1236 1280 7024
163 192 1021 1530
11 103 192 749
33 103 167 178
49 167 178 1383
103 836 1319 4651
76 703 2120 4651
11 24 46 694
35 169 1043 3574
176 194 2823 4510
175 208 536 4830
11 422 770 2254 2406
133 157 200 686
63 82 1109 3298
3 82 871 1940
68 103 749 1109
178 876 1319 1535
3 170 915 1280
169 176 200 988
106 683 897 3885
3 643 1409 4613
162 194 210 4251
24 133 749 943
201 643 678 1280
15 194 2485 5270
176 205 836 3908
163 205 1379 4665
27 133 988 4794
3 185 925 2105
148 913 4106 5125
56 821 2173 4825
154 961 1549 4239 6181
1 133 200 4578
133 152 194 797
63 192 506 2822
24 105 940 2124
63 194 203 3295
92 157 1139 1325
1109 2431 3295 7849
179 749 1325 1449
162 179 751 959
8 103 142 868
194 913 1540 4106
63 157 162 5303
199 1021 1635 5071
49 179 199 13210
24 770 1280 5125 8677
8 643 1021 1660
148 749 4345 4794
3 49 703 4651
3 179 203 7225
199 1021 1530 1598
103 157 185 203
74 386 891 2136 2752
192 206 355 2773
157 208 8668 13213
3 157 3523 5168
49 183 749 793
162 193 2375 4167
1021 1538 1660 9718 11092
204 1031 2431 7849
178 183 205 2173
24 178 3420 9718
56 192 205 9649
49 857 3523 9615
176 185 201 1449
49 703 1280 7543
703 797 1109 2179
203 678 1280 2105
24 81 707 9649
35 166 169 405
175 920 1099 2176
33 157 1043 1713
20 24 203 5125
157 179 765 2105
3 103 203 3523
8 47 105 169
33 200 1041 1569
166 184 1043 2368
208 1109 2105 2179
20 49 836 4040
15 192 836 2179
163 192 2777 12126
20 103 185 2105
105 189 770 1569
103 205 793 4436
15 205 774 5876
162 190 686 2016
8 24 821 964
203 836 2179 9202
35 1517 4167 8480
24 173 305 1021
8 133 176 4571
162 180 194 197
163 751 1031 5134
8 162 1109 4794
192 1031 1687 7849
185 729 925 1236
17 27 133 4280
49 70 103 167
147 163 3295 10420
82 192 2105 4665
15 103 207 3295
35 162 184 1171
3 103 207 6337
8 15 1280 5125
839 975 1034 2841
3 106 1333 4968
33 35 7953 11568
197 199 206 499
1517 2201 4167 7751
15 63 194 1031
103 179 765 2105
162 190 205 3326
162 194 1639 10420
46 49 1280 2060
24 200 821 6151
208 975 1034 2841
9 179 1139 1325
24 105 918 940
185 203 1449 9202
152 194 797 943
79 190 821 2752
173 208 1021 5125
200 643 749 2532
175 194 202 1639
770 943 1383 8677
192 197 205 2431
157 176 643 4794
157 208 1918 4106
49 755 1645 2179
3 145 1409 7976
177 920 2713 5134
15 24 707 2707
103 156 836 9202
170 770 1445 2004
176 179 3908 6205
15 63 536 1683
46 157 173 5125
157 199 2747 12907
20 82 1109 3298
703 1385 2105 3908 4651
46 192 4180 5053
35 184 1043 3537
157 686 749 3142
82 208 3993 7024
24 105 1569 4420
194 201 209 13462
24 749 1325 2485
20 63 751 1099
8 176 1823 3071
82 184 198 7191
185 1109 3372 7702
24 88 797 943
103 179 925 1269
192 1109 5125 9202
20 49 157 5168
20 836 915 1034 2179
126 203 1280 3420
192 206 1109 1278
3 82 184 1334
1449 2105 9202 13210
105 206 1109 3523 9202
88 204 943 1109
24 703 1280 3523
176 194 643 4794
103 203 857 3523
79 386 2050 4645
49 103 192 3420
35 82 871 2378
179 640 1286 7543
24 206 943 1908
8 27 169 189
49 185 9202 13213
15 178 1000 2485
208 839 996 2841
3 179 638 1280
63 993 2230 3256
8 27 1445 4342
15 103 203 205
20 169 203 5125
193 871 1517 4167
1 88 943 4609
169 183 749 1041
106 647 907 2757
643 1521 1713 4282 4613 5639
63 157 195 536
178 188 972 2173
33 103 868 1350
171 1280 2105 7543
20 74 119 1325
106 204 1517 3885
103 167 703 3523
24 208 703 2179
24 46 192 703
15 203 678 1280
179 703 2105 5168
103 157 640 1383
914 1031 1105 5128
170 179 201 1123
103 199 686 884
28 88 536 5270
49 171 179 9615
185 198 749 1018
133 156 832 1043
48 156 201 5125
178 767 1280 2296
168 208 2105 12951
205 920 4107 7849
173 196 3420 9229
192 972 1031 1550
103 765 1443 4651
194 1533 1560 10420
159 191 876 12700
194 208 1109 8839
20 915 2105 4651
27 643 770 1713
163 920 1031 1099
105 157 1235 1383
103 162 179 751
20 210 793 1449 3709
20 103 793 1139
15 24 1257 5173
80 1109 1588 4510
27 1160 3076 5295 8940
3 82 643 7635
15 194 206 1109
49 179 3523 9202
1209 3295 10420 14249
49 355 2105 2179
27 204 839 1591
44 167 204 3537
169 201 988 4510
163 204 205 2173
920 1031 1254 5182
33 162 175 3574
49 173 208 703
20 203 836 2105
20 63 195 836
103 2105 3523 7543
166 204 1517 7751
195 1517 2201 4167
133 832 988 1160
103 157 765 4040
8 33 88 157
8 142 749 3574
192 208 1259 6975
148 169 199 1109
46 770 918 1538
49 703 1034 2179
103 105 1021 1383
168 170 179 2105
20 157 163 9999
208 694 2060 9229
24 46 703 1449
97 194 832 1043
15 24 138 208
15 914 1105 3301
46 49 199 13210
194 1533 2839 4436
20 836 2105 4665
46 163 1530 8512
193 204 1289 1517
163 172 205 5876
46 49 770 8677
24 63 2431 7849
157 1350 3857 7474 12907
175 749 1383 3579
179 749 3523 9202
24 147 3295 7849
199 1021 1383 5125
49 170 777 933
174 200 207 12117
159 1538 2254 11092
82 184 925 7635
49 208 2105 5168
157 777 1123 3523
170 770 918 11092
203 208 913 1383
49 703 926 2105
192 1060 1400 2016
8 68 114 2726
157 355 836 2105
105 169 1445 3579
536 1004 1683 4830
163 2431 7849 12126
49 185 355 5168
27 105 133 1569 1588
157 185 929 2625
103 157 925 8331
34 79 207 1060
80 162 685 869
203 868 1280 1383
199 208 5125 7840
33 103 167 179
176 192 3908 12126
3 157 170 1422
33 88 169 1383
208 1094 1280 3420
3 6 157 2105
770 868 2254 3552
16 24 46 1021
192 199 9202 13213
39 49 173 1389
11 87 157 1236
63 915 1540 3298
157 182 1350 7474
3 82 157 1067
15 88 152 797
20 49 185 4830
49 192 1325 1449
3 157 1409 5207
194 199 203 2108
162 1517 4167 5036
98 566 1725 5374
8 175 2254 8677
103 185 205 1139
103 205 2431 4436
33 49 103 640
49 103 178 1560
24 203 2179 5125
119 160 1139 1579 4830
49 157 173 925
20 173 915 5125
770 2296 2956 9504
1034 1109 2179 5125
49 157 1139 4040
204 1517 2713 12084
183 793 839 10369
63 82 836 961
46 196 3420 9229
162 206 3142 10018
79 1031 2176 2776
201 882 929 1236
105 176 851 4510
49 185 208 1236
79 162 190 207
8 35 871 3537
24 105 770 851
33 133 206 4093
3 70 179 777
185 196 1021 3469
8 168 170 8472
88 157 689 1109
61 190 1517 2201
1 24 206 1908
49 103 167 3523
103 1109 2431 3295
82 169 871 1409
203 703 836 975
20 24 1034 9202
203 836 5125 9202
103 868 1280 1383
82 204 2179 8839
3 82 184 1235
8 9 58 422
15 63 839 1034
148 194 204 3302
24 797 1908 3142
24 88 173 749
1109 1449 2989 9202 13213
79 162 192 821
88 686 1109 1908
63 94 157 14249
24 103 1109 3295
173 208 2422 2808
188 1060 2050 2173
49 536 1004 1683
15 63 78 919
192 201 1109 9202
157 173 175 5125
56 123 192 655
56 736 1031 4825
703 1109 2179 9202
20 836 1034 1109 2179
201 836 1021 1449
194 2254 2707 8677
163 192 2485 3295
8 35 166 405
105 170 770 4660
162 163 204 6106
206 770 1538 8677
29 196 1687 2233
192 386 716 2050 2136
20 35 1209 4436
176 192 1109 12951
197 836 1560 4653
49 703 836 2105
162 205 1909 9720
204 1289 4167 14023
88 105 133 1588
8 82 105 201
20 148 1109 3298
23 191 1909 9720
103 1319 1535 3295 7783
5 24 646 797
88 105 1109 1588
163 192 10420 14249
24 63 192 9718
74 200 891 4645
191 2776 3297 12117
169 877 1109 5071
162 200 2173 2868
157 1034 2179 4830
169 194 201 5125
82 179 201 1123
159 180 871 2378
6 49 179 1226
15 49 168 1280
194 1538 5125 8677
162 163 188 2173
94 751 1209 9999
173 749 3142 4794
20 2105 3523 7543
8 148 749 868
49 103 668 4040
6 49 170 2105
72 157 2747 3857
15 20 24 28
162 851 1333 2616
1 1432 1908 3142
162 191 200 12117
103 194 1319 6337
49 175 729 1236
15 192 2485 3295
20 203 703 925
192 915 3908 12126
15 24 163 793
70 199 1280 5026
8 88 105 4525
749 836 5125 9202
170 643 1236 7024
157 179 857 3523
199 1021 1280 9718
24 159 1021 3420
156 179 836 4653
175 1021 1660 5125 8677
169 194 988 4794
17 133 144 189
8 46 770 3552
204 205 1610 2122
3 186 934 8492
24 27 185 4794
24 173 206 3142
80 194 943 1588
24 148 173 5125
15 24 793 2485
46 643 770 2980
162 181 193 1517
24 749 3420 5125
208 1280 3523 9202
173 797 860 3142
193 204 1591 4167
20 148 836 4794
105 133 1162 4420
24 793 1389 1683
206 707 943 2707
988 1043 1160 4794
24 194 1031 7849
192 694 2060 3420
79 200 891 2136
179 195 355 1895
24 148 169 204
49 179 1449 9202
683 804 897 1517
192 205 2431 2822
3 185 643 7024
170 184 1409 3079
185 836 1139 4040
163 1031 1099 3295
49 94 205 836
15 204 920 1610
15 163 173 203
209 655 1325 1449
194 1280 2774 9718
15 109 163 9649
72 910 2747 7474 12907
156 201 203 13213
88 133 176 206
20 88 169 749
167 186 195 8492
63 175 198 1533
179 668 703 1278
20 157 199 9615
185 201 1034 1109
49 171 194 2108
148 158 194 8569
179 1021 1109 2016
95 133 200 1569
63 79 162 1540
84 1099 2176 5134
871 1334 2717 3824
205 386 1031 2136
655 749 1018 1139
88 204 686 1259
148 169 749 5125
15 49 103 1280
160 199 2485 4040
8 24 943 2122
56 163 203 800
103 169 686 1109
159 166 184 3860
836 1031 1385 2431
190 205 907 1517
46 170 201 1660
103 179 205 2105
942 1012 3898 9695
49 157 1383 5125
24 63 836 7849
15 49 205 703
145 193 204 2375
70 777 857 3523
179 2105 3523 5168
162 166 871 3537
8 88 169 4512
20 28 185 4830
20 133 1109 4794
46 179 199 9202
24 152 206 920
63 148 990 10429
203 915 2179 5125
8 194 749 5211
3 160 201 355
49 536 755 2179
15 103 178 3295
3 35 82 643
94 793 1560 14663
157 199 3420 9202
24 716 1031 2136
98 163 203 1449
192 1015 1325 1639
3 159 186 3537
142 169 749 868
63 82 2431 2822
157 668 2105 7225
8 201 915 7024
17 105 133 4510
24 169 1109 4794
703 1123 2105 3523
15 797 996 1034
35 123 797 1473
33 105 156 3579
157 179 640 986
103 157 179 751
196 201 1109 3295
145 3537 5036 8492
63 79 2839 3295
1021 1319 1645 7783
179 201 203 4651
8 133 686 10021
79 183 203 2173
169 203 836 5125
24 103 179 1139
192 199 884 12907
35 1409 1713 7976
82 148 192 1109
175 199 206 499
203 208 1383 2625
15 206 707 4660
88 194 201 4510
192 386 821 2173
208 1094 3420 5101
3 103 179 201
204 871 3537 6296
46 1660 2980 11092
62 97 133 194
868 1021 1094 1280
15 839 2176 5128
46 173 1238 2060
20 167 179 3523
63 836 919 2179
157 197 836 2431
79 192 386 1836
157 208 1280 2747
9 46 148 5211
157 203 1383 5125
194 962 1660 2980
88 133 157 943
166 199 868 1280
506 797 836 2239 2431
33 206 1278 1383
162 201 2616 7155
3 82 184 1300
204 206 689 1109
201 2105 4013 15238
192 2105 3420 9202
20 105 1383 3523
103 179 703 9202
27 133 200 3076
49 103 168 192
62 204 2506 2764
27 980 990 2569 5358
63 836 1209 14249
82 157 943 2980
46 91 176 201
157 1034 5168 9615
15 204 1607 2179
194 1209 2839 9139
49 1236 1280 2105
166 184 1713 7976
49 157 749 793
147 194 3295 7849
11 72 157 910
157 163 3295 14249
175 1535 2485 6337
24 779 1109 1278 2989
46 686 1094 4753
46 159 204 4915
20 836 965 9999 14249
49 157 179 777
157 199 1109 2179
156 197 1639 5301
15 206 1538 8677
63 204 2179 8839
157 175 194 5125
157 2747 3420 12907
169 176 1756 4794
46 82 943 2980
49 103 157 4197
8 200 4420 4669
47 169 1569 3579
24 88 206 5125
204 208 1109 1259
8 24 105 198
133 988 2823 4578
27 751 990 1109
53 88 176 943
157 192 203 3420
24 109 163 2485
183 203 1280 7543
46 943 2980 4987
179 1449 2105 5876
192 203 1449 13213
20 49 185 2105
1004 1034 1683 4830
157 929 2625 5168 9615
33 103 142 169
148 1024 4345 4794
5 125 797 1257
27 133 169 1715
129 162 175 1015
185 200 203 208
2 103 765 986
46 77 918 11092
20 103 185 9202
162 1535 2431 12126
35 82 643 1334
20 185 201 3523
8 189 1043 1569
20 24 98 655
3 49 926 4965
192 1109 2179 5125
24 800 1011 9148
194 203 2179 9202
15 81 920 1254
15 913 1280 4915 7026
105 201 1123 3993
15 24 204 839
157 185 205 14189
15 28 88 5270
163 192 203 5876
20 765 2105 3908
54 942 2726 4968
80 194 1109 5295
105 749 1109 1569 4794
169 745 1021 5071
24 74 173 3142
77 157 199 15277
3 33 105 1235
156 832 4510 8394
851 1021 1109 5071
80 105 943 4510
80 194 1588 5295
15 28 63 975
3 103 925 7155
87 170 203 12570
9 11 809 2406
201 643 1067 1856
20 24 183 1725
201 689 1109 4510
63 157 995 10420
24 185 1205 4794
178 1021 1280 5125
46 159 2980 11092
157 355 929 2105
24 53 152 198
169 183 1569 3579
157 205 915 3295
15 193 1196 2482
49 179 640 4013
46 178 2060 3420
105 206 1383 1538
190 897 1517 2498
24 49 1280 9202
24 751 976 2556
56 192 204 1031
20 103 1383 5125
204 206 920 1908
79 192 1550 2173
103 185 3908 4651
185 194 1449 9202
194 208 2105 9202
157 205 1099 5191
749 1109 1280 5125
210 1445 1569 3579
46 49 170 2105
178 839 1683 10369
194 2431 3589 6205
163 1031 1687 5134
157 192 2179 9202
3 6 49 179
8 27 200 4794
49 157 536 2179
133 797 836 2179
157 185 836 4040
20 82 2105 4665
194 770 2980 8677
46 178 2060 9229
105 206 1068 4525
88 133 169 4525
46 175 206 2254
81 1031 2122 9649
8 33 35 5207
163 1209 2431 3295
49 157 915 2105
49 355 536 2179 2773
15 125 204 1031
836 1209 10420 14249
8 162 5205 7953
157 208 2422 4106
82 643 929 1334
17 176 4510 8394
208 1034 1123 3523
24 173 1034 1683
5 105 707 4660
68 1021 1635 5071
205 920 1031 3295
163 205 1099 5134
49 185 205 7543
162 176 200 4794
8 145 170 1161
49 192 208 2773
199 836 1449 9202
24 105 707 7561
163 190 2752 4609
190 205 386 2050
176 179 797 1034
157 199 2485 5125
6 185 2105 4665
94 179 836 2431
49 199 208 5125
48 208 1109 2105
8 200 686 749
23 79 1540 9720
24 63 836 975
56 163 196 204
24 169 209 836
49 793 1002 4830
15 48 176 1109
49 205 836 9062
703 1280 3993 4915 12570
190 821 2506 2752
56 386 821 4645
49 157 170 1236
201 851 882 1333
82 2980 4915 7024
28 94 1209 2485
68 942 2726 9695
46 170 770 1538
173 199 1094 9229
103 179 199 1109
178 199 5125 8677
24 105 3922 4660
74 162 386 4609
199 1538 2980 8677
194 770 918 2302
208 749 1109 9202
27 63 506 2239
194 918 1538 2302
173 1109 1449 5125
157 169 199 1109
149 160 1034 5268
24 386 1031 2136
88 169 177 4512
88 152 206 943
88 943 1109 4510
3 49 179 857
24 88 169 797
24 28 793 996
194 915 1280 4013
176 703 1449 4663
157 164 2105 4651
192 1540 2776 3297
160 536 836 2179 2485
24 63 208 975
703 1034 1109 2179
63 797 1687 7849
3 844 1334 7178
150 192 206 1130
192 506 2431 4794
82 193 1540 3298
35 184 1334 2378
24 770 1280 9229 13234
64 1560 1639 12385
15 150 707 1194 3202
82 145 907 3326
20 84 167 179
79 103 194 3295
27 644 3076 8940
24 98 192 655
185 208 703 9202
27 751 1021 1109
49 1021 1449 9202
20 163 1099 9999
105 133 943 4512
170 206 2105 3523
20 163 183 10216
192 836 10420 14249
3 159 871 7635 12784
63 175 206 499
3 871 4968 7191 7635 12784
163 655 836 1639
8 115 1409 3537
19 44 733 5036 8492
145 1713 3537 7976
157 205 3295 5191
190 200 207 386
201 205 925 2105
839 996 1034 2482
24 105 189 1588
155 207 2776 12117
192 536 2179 4830
105 1569 2254 3579
133 157 749 1160
15 192 204 1031
49 103 199 857
8 27 169 200
174 2776 3297 12117
46 1437 8620 13234
20 24 1725 5374
49 208 755 1645
686 749 1109 5125
8 24 148 770
105 1538 3922 4660
204 205 3425 5134
20 49 2105 5168
105 797 943 1109
133 200 832 988
33 49 167 179
24 105 770 1329
15 82 148 836
105 179 201 3523
156 1560 2431 14795
103 164 179 194
49 179 1560 4653
157 1409 5207 7922
13 804 907 1517
207 1535 2485 3295
1094 1437 2060 9229
194 2839 3295 14249
208 1094 7474 12907
208 694 1094 7474
94 210 793 1560
175 1660 4104 8677
133 639 686 1823
3 184 792 4968
46 749 3420 9718
49 703 1449 2105
46 686 913 3420
157 199 3420 12907
203 386 1031 2173
157 163 749 3295
24 749 1683 4830
192 201 2105 3420
133 194 797 2026
192 797 836 7849
179 197 836 4436
162 177 205 2431
15 24 88 192
49 160 1034 2179
192 836 2485 8312
79 716 1610 2050
157 179 959 6205
3 851 882 929
46 206 5125 8677
3 668 1535 4651
163 205 386 2173
20 163 1449 5125
20 24 836 1109
203 1278 2263 13213
49 205 2105 4013
83 767 918 2124
103 119 157 205
56 204 1031 2038
20 64 163 793
171 203 2105 4013
49 103 126 179
17 62 200 1160
63 162 3297 9702
106 182 647 2757
20 103 836 2105
24 1011 5337 9148
157 1235 1334 7178
24 49 210 1449
943 1109 2980 5125 8677
15 79 194 868
103 162 1385 3589
24 48 194 1540
105 201 1123 2105
82 159 184 844
8 53 133 189
170 179 2105 3993
204 205 2122 2176
27 133 169 4794
20 1021 1109 5125
24 749 1400 10171
24 27 210 751
24 980 1021 1109
157 203 1921 4104
15 178 207 6337
20 88 169 5125
46 173 694 9229
24 179 745 5071
157 179 1280 12570
105 133 943 1109
170 185 678 7497
163 210 836 10420
203 1383 4106 5125
15 205 1031 5182
27 62 210 1160
3 157 179 7024
203 208 4519 9115
157 205 2822 5505
49 185 355 836
203 913 5125 8677
770 943 1511 2254
133 749 943 1160
105 167 204 918
64 749 793 1639
8 24 133 189
48 187 201 689
185 678 1280 2105
185 201 1236 2105
105 169 204 1109
49 160 2485 4040
49 836 1449 4665
20 160 1034 1645
62 133 210 1043
79 163 1031 2122
15 49 707 1031
24 178 1050 2485
5 35 82 844
192 200 1031 1550
103 203 1280 1619
162 204 1031 2173
82 198 7635 12784
63 79 839 920
109 836 2485 3301
179 2105 4665 5876
27 210 980 990 2569
70 179 1660 3523
61 204 1517 2201
148 157 192 915
74 163 205 774
63 94 177 2822
162 195 1015 1560
173 203 5125 9202
793 1325 2485 5074 7789
3 8 184 6296
84 177 205 5134
179 195 1895 2120
103 640 1280 4924
103 694 1280 4013
24 976 1569 2556 4195
20 1449 5125 9202
185 203 765 2105
15 103 173 793
103 185 199 4040
27 173 3298 10429
192 207 736 7627
751 871 1517 4167
15 206 1383 5125
3 8 4613 6296
119 749 1352 3409
8 24 1043 1445
24 173 749 9202
176 797 5206 7930
49 103 729 1280
79 163 173 749
107 162 2776 3297
20 173 1449 5125
194 1280 9718 11092
183 793 1683 2422
173 178 1238 3420
157 199 1109 3295
20 24 183 1139
24 749 1445 1569 3579
105 148 204 1109
103 201 915 1099
20 203 3523 9202
176 703 836 1379
169 183 200 3579
20 49 173 2105
163 173 749 2394
88 194 689 4510
3 20 167 3523
5 2124 3922 4660
205 716 1031 2136
49 179 765 4197
185 201 4013 15238
167 770 943 2707
83 193 4110 7846
83 178 767 5893
148 157 749 878
63 539 1687 4834 10366
8 47 169 200
8 148 200 2254
162 163 192 1031
103 207 765 4651
49 157 164 4197
3 33 103 179
20 103 179 765
53 152 198 943
56 205 716 2173
88 868 913 1383
163 204 205 2431
24 162 3418 9721
755 1034 1645 2179
56 123 655 1479
3 1535 4438 10003
103 915 1236 4013
49 157 185 925
163 190 2506 2752
157 194 1109 2105
15 914 1031 5128
74 192 386 2136
